Agent ID,Openness,Agreeableness,Concientiousness,Neuroticism,Systematicity,Sensitivity,Attitude Toward Social Stability,Power,Charm,Terror Management,Narrative Immediacy,Intentionality Perception,Hierarchical Complexity,Purity and Sanctity,Wellbeing for Ingroup,Vigilance Toward Non-Kin,Vigilance Toward Non-Reciprocators,Vigilance Toward Cultural Others,Ritual Mode Variation,Ritual Object Variation,Costly Signaling,CTMextreme
767-0,0.4736744225691502,0.4997189666482513,0.7375556097740381,0.5976930849001995,0.647285866143045,0.40078894091840106,0.00987445955172984,0.3379370326731918,0.7550993442843108,0.9578817425308493,0.9863508364441667,0.9578592375987768,0.9130022731496151,0.9417145370489433,0.9246240334896825,0.9942033451386809,0.9824277552075433,0.9710289103627325,0.988583779278168,0.9313293214948739,0.9826355467325457,1
766-0,0.38731464758363554,0.28012494540032584,0.3964834728344806,0.5050319122393381,0.37300055259409437,0.7683781205115837,-0.014378884807467603,0.6328651002691862,0.567095584689866,0.9019374347358037,0.9134592754460639,0.9169093786612708,0.9967718553545268,0.9727041431809349,0.9489397094974975,0.9511024094173633,0.924606253105164,0.9329052376485828,0.9805691533470694,0.9308671791064277,0.9634072430560306,0
765-0,0.8148332429323001,0.4862684923107244,0.3802219240262923,0.813736774602818,0.44962998355255557,0.6374550176907602,-0.5540149668382508,0.4595405338444395,0.4869405784767376,0.9994140869673986,0.9299592019214915,0.9590309957993909,0.9160018913569533,0.970170564183019,0.9144963732716637,0.9275102574732103,0.9147473698344809,0.9675096973248644,0.9351319590686251,0.9089943584522248,0.9683066229001176,1
764-0,0.6336845534646061,0.6312230308827714,0.6119771567414312,0.4762053354947539,0.38069991292266314,0.5425866077982175,-0.15624136208763625,0.44502806399839956,0.5383206198584912,0.9432309854347538,0.9329620924391926,0.9084258059470256,0.9637676932144168,0.9316169559918166,0.9176332224327907,0.9802381529172964,0.9115188110992924,0.9087373260108612,0.997572531295018,0.9349723497802095,0.9005402363649548,0
763-0,0.4388623376025135,0.4520982100694046,0.4376310237134418,0.45302814643073935,0.6234064286741949,0.42772939772397467,-0.12427088675120107,0.7648888168856958,0.616539672197642,0.9935230778391713,0.9367959177385027,0.9941655747976941,0.9719411798638433,0.9778065581317239,0.9786655367784336,0.9363360355951511,0.9986363086241297,0.9704959385441847,0.9167766888244651,0.9529012255415739,0.924021773150012,1
762-0,0.6080325213585247,0.4933802813780317,0.7995590367972728,0.4320636402987977,0.20348240223645064,0.22499491779991254,0.27995805094193593,0.7291378890010806,0.3688013728481377,0.9647124792235439,0.9761616291729289,0.9029381601470435,0.9133665858717177,0.9306870205925557,0.9038871285306309,0.9508646975917255,0.9479430553679691,0.9815221260931537,0.9038342077712906,0.9307038174546802,0.957590916936637,1
761-0,0.5838419030728117,0.29290999822495223,0.5473713814354324,0.5193229381929346,0.33544379393497276,0.7610935708643131,0.2652190220628404,0.3111354230697502,0.5441701582756454,0.9396332427520373,0.9581255674858977,0.9629531453888754,0.9713183194174001,0.9919158612711956,0.9250081049552848,0.9353038389735524,0.9868656344884635,0.9577484420770954,0.9808045993943316,0.9380483471533129,0.9732864334017964,0
760-0,0.3582821500768659,0.6667146851078564,0.38236035123298767,0.40519132650430467,0.8333754541503364,0.3988964386764251,0.6881451525261957,0.22690243019812484,0.7139081541155585,0.9555051096420715,0.9326617393847191,0.9920575356826983,0.9048832965375877,0.9747898204498067,0.9810602308540373,0.9067770808567803,0.9000924772798362,0.94232807311314,0.9544866263263656,0.9164834324402518,0.9740472839457075,1
759-0,0.6280962568410394,0.6241437223646698,0.37831842693621753,0.3798111163563159,0.5372471454469178,0.5560538172270126,-0.7022187786420648,0.5552338287954106,0.44833789477050334,0.922666191129982,0.956374297324817,0.9789903944580736,0.9109828340718351,0.9838830999905175,0.9226412958721814,0.9341431801008014,0.957779142241807,0.9224618930371723,0.9584262539760467,0.9123735065616803,0.9096661401027806,0
758-0,0.1996573835934382,0.7461259498272834,0.6222976966693239,0.6839258126324463,0.8836782761910021,0.40609829881089576,-0.11008261879180654,0.4175919976845395,0.6158711204667102,0.9956777845866762,0.9320764779048245,0.9151967636392985,0.9300991384174808,0.9040563354517778,0.9208527871715309,0.9586271937235051,0.9014871874501844,0.925408836871944,0.9494532082824015,0.9371781035999949,0.9667723389020738,1
757-0,0.47412126395538673,0.49106068396902164,0.38536397454045923,0.4719043484427822,0.6281373608913731,0.46740475137622384,0.07596319978712734,0.3132376594237154,0.7658422463585944,0.9041410175364204,0.9066832666982043,0.9864979165484931,0.90534392866684,0.91709120010736,0.9040092567323029,0.9253760018922241,0.9656227720703715,0.9097150477363677,0.9955131510422752,0.9518868886122237,0.9298514916237296,0
756-0,0.3185709347517685,0.28425571579133607,0.38277195176287626,0.7202940783629346,0.7759622654445502,0.37317102227877136,0.32028968204454306,0.2670582890608656,0.25605460949105646,0.9785698587112031,0.961464963267065,0.918013247392784,0.9793724040953047,0.9450884218538985,0.9679372034902538,0.9191122847556105,0.9392455995278514,0.9693633901800528,0.9498058836629412,0.9985806586752901,0.9361340747315287,1
755-0,0.45461648058499954,0.5574589414028601,0.5754006362914618,0.4167345269397714,0.4337448570789346,0.6721524439171072,-0.2202626380252224,0.6951442037142541,0.5627158984252553,0.9120186509678235,0.9639751935900446,0.9620909434542595,0.9523859451524961,0.9181352005563334,0.9766486698893321,0.9147008532172954,0.9954941938296028,0.9764924673956961,0.9560383922451242,0.9367238597139305,0.9221371390226969,0
754-0,0.36399144793445304,0.3314388291532686,0.4506527149962978,0.413961377534213,0.564277582275219,0.5721113428055834,0.061036202838276446,0.44139249105744505,0.459204348070353,0.9914229302036593,0.9845214049896137,0.9372020167299353,0.9546704084146022,0.9714317973608539,0.9348192756735957,0.9650039249428815,0.9539032529349383,0.9771812566940652,0.9127480112087127,0.9755349112481613,0.984108294446493,1
753-0,0.26211782243754966,0.7792619822863198,0.2859564835847272,0.3414719954630947,0.27335636557762255,0.3899267338049423,0.30199668742691826,0.3538236860421514,0.5556938963655802,0.924015098929189,0.978221167622396,0.9360389693512638,0.9633595883814405,0.9073365825274603,0.9116548895067281,0.9292285932855894,0.9603628517139552,0.9642969354115725,0.9113176541422243,0.9125098310359637,0.9718550875826589,0
752-0,0.693010007178166,0.42936226415998163,0.5561040501738589,0.6244473417372693,0.559000846583219,0.38376464335269345,-0.4465486533279761,0.267951385572399,0.34991433054929183,0.9643755415195012,0.9724428331697373,0.9199842132224525,0.9341578857828204,0.9728145374576647,0.9841189930773439,0.9299468954475949,0.9439888335179828,0.9686138118333134,0.9120973104631519,0.9568719523958011,0.9596354677759007,1
751-0,0.61113285159446,0.49773843384951033,0.41154299183015275,0.6613565620356961,0.39355066923917503,0.4459144189540914,0.11667404483729546,0.7079845485524856,0.4572851260129986,0.9629652401152061,0.9753044901109046,0.9503112947366995,0.9998291088724526,0.938899577119507,0.9708005254087124,0.9996777573604886,0.9027698829470296,0.9052412085060624,0.9424007730275786,0.951848162205597,0.9096967197939732,1
750-0,0.5543293213347018,0.6496892063946985,0.6174940204177501,0.5420695994717157,0.4835299264132672,0.5144621501366693,-0.5062780829788605,0.9936437981473645,0.7845865241393104,0.9246933072770293,0.9336473426498288,0.9161393367834517,0.9571429732307171,0.976357391450126,0.9172851302496672,0.9636267595945532,0.9961194101745712,0.9704537538545278,0.9381176666042457,0.976039856661042,0.9017939281896098,0
749-0,0.6625606403157679,0.5861368634167807,0.6666565377990485,0.6511330283920732,0.13515699373006373,0.3459914421546043,0.060361289998123575,0.4218105591055543,0.3157603650643138,0.9581279625665148,0.9794165488100319,0.9248495064318021,0.903458397960575,0.9646729347537496,0.9911551437707136,0.9471671839689408,0.9203292832840495,0.928310893691062,0.971108201570175,0.9972747202210835,0.9935607894617664,1
748-0,0.851498302795741,0.6028382744783732,0.799881659226342,0.7884899814300286,0.618867349866927,0.21169169339730354,-0.4774277966364252,0.29408573583682246,0.625592272727719,0.9070050569882373,0.9948200075675793,0.9248940159616884,0.932959165176362,0.9114844631659443,0.9356020193662363,0.9622170150128787,0.9570557584087274,0.9287936901356717,0.9767011556480902,0.9113863008396033,0.9145916776498461,0
747-0,0.5171925440656183,0.5630565010289097,0.4049324673121245,0.5080716422054167,0.4305439971769587,0.44242398458999366,-0.7685379770882319,0.4733866989109859,0.5872183152798242,0.9901092087174317,0.9158862982486963,0.9463850092982469,0.9503928337505637,0.9798292932753475,0.9859074139068853,0.9483017364751027,0.9644330704968844,0.9942422310484633,0.9082117555891125,0.9066179185379099,0.9575845090217677,1
746-0,0.5244583210058569,0.46711092593758846,0.5579819526877525,0.42646637576766266,0.5625181309755529,0.5023753977737128,-0.1698778304872503,0.21218148197383535,0.6365462434643407,0.9617421631904979,0.9976571744422522,0.9370418639815621,0.9602295214198241,0.9373617717636415,0.9384835159987841,0.9809610069989141,0.997940755204212,0.9131436650147403,0.9937581428546951,0.95323975224965,0.9270831346950836,1
745-0,0.42434342149496584,0.8479090106223541,0.4799755590963851,0.2798868375039421,0.5443531734799993,0.5090938385517545,0.1297016728843994,0.23552296197663058,0.5928222297086645,0.9822627530711139,0.9654472331586005,0.9211794821281875,0.983005619496363,0.9579869362576775,0.908239773265714,0.9364380603830353,0.9663318162549513,0.9405698751620931,0.9836194380557415,0.9061121155820808,0.9124915752166155,1
744-0,0.31631292444448744,0.5510062263451221,0.6243722142134476,0.6536000085493984,0.280569487220077,0.38490203236694776,-0.4478942836444272,0.2606793581871466,0.37870527956087296,0.9684087483943735,0.923359317843028,0.9846709872907458,0.904515589400664,0.9709287567476366,0.9109012998998344,0.9228527367441015,0.9665681649959452,0.9435019422401916,0.986006213440507,0.9529103488360335,0.9965285275462759,1
743-0,0.5821305080764776,0.45700759393826673,0.49325009787113877,0.4379433153676995,0.5615307856310404,0.5564720185310856,0.4729806389592833,0.3283172294250238,0.6313302059852195,0.965795553314432,0.9058311156302189,0.9672211570517646,0.9996879179147417,0.9803475653167892,0.9909586405358795,0.9521404748008291,0.993595297686085,0.9130353213055005,0.9847571338190494,0.9007297682460215,0.9889203083400044,1
742-0,0.5456672082225432,0.5182228543022777,0.7229367194126118,0.6096380373530262,0.5291431852750806,0.3755775306352574,0.2424620749508548,0.38211217256920826,0.42734300612629306,0.9490890634814242,0.9673880186806347,0.9390946552786096,0.9796366085383809,0.9608753376254933,0.9797678387181362,0.9680035530884444,0.9061189143184494,0.9351779291498088,0.9398405152313349,0.9405159890904147,0.9452571884170481,0
741-0,0.531193174074784,0.26396954765484965,0.6210147409703077,0.765793833687632,0.22402894550421093,0.49924885487564824,0.19796522195221755,0.21043506487582903,0.221960337038154,0.9771606648745523,0.918649883035531,0.9297554192735543,0.9513110596743978,0.9458958981299026,0.9061335143976537,0.9404914816326544,0.9506541732548788,0.9203086275703697,0.9877903681667722,0.9326734230013521,0.9440400410276624,1
740-0,0.47842064354748304,0.6904405126896275,0.44579060226147094,0.5410369872360822,0.4831167117071221,0.539103098854746,-0.19202034011349492,0.585497965056767,0.942113606067306,0.9335013214454586,0.9208315736668079,0.9508301024245214,0.9285207206571602,0.934481003003329,0.9982963567560814,0.9281435949567862,0.908507393262871,0.9576670846186892,0.9459902873249995,0.9836800122707683,0.9022205719405146,0
739-0,0.5478007537287954,0.7754490195512137,0.4189702939341835,0.39524147950439037,0.7366069935195856,0.40410327345555985,0.04946180271806259,0.391083288900421,0.32127790415980045,0.9425966074104649,0.9106104026718194,0.9116549961569668,0.9012251095483952,0.9874519606388007,0.9059455293746632,0.9487758012561337,0.9364109190226481,0.9227483330301615,0.9204510115124128,0.9007482800316773,0.9713165142250308,0
738-0,0.3465162303127361,0.5883974996558821,0.6015175964126309,0.5565492481619204,0.42368016285455945,0.2319321305640374,0.9124376924135206,0.7078484219450552,0.7725456700564626,0.9835884664186328,0.968748789470309,0.9995995571738931,0.9018668481290946,0.9592137324441842,0.9982762644124737,0.9398467863415766,0.9648358176149181,0.9187948110458618,0.9907095753383274,0.9978383074142054,0.903834915275893,1
737-0,0.6292139472211086,0.5625495234582262,0.38211397544428494,0.4328182408531409,0.5626676668516455,0.3898317960876243,-0.10440567412947882,0.40592697402090855,0.10272630011748157,0.975970571539835,0.955217622846654,0.99619826531841,0.9230541273921942,0.9335647098826052,0.9284703673437997,0.912353606322349,0.969519745822889,0.9503986045497835,0.9833327318109051,0.9374030915230377,0.9392247017878829,1
736-0,0.6321710107100262,0.4869171792803513,0.37586181397728724,0.5550768719004624,0.07441615098404819,0.41317720181713885,0.7392736276384391,0.4533009486257834,0.1415516088086734,0.9296666466854648,0.9507862266381485,0.9580708894127826,0.9194859033825549,0.9158724132117869,0.9007522219067305,0.9384511325277981,0.9183995670065945,0.9604895198553017,0.9201234910888603,0.9721295546274484,0.9222854190547292,0
735-0,0.6946645581848986,0.9342417998477159,0.6075259960164514,0.7636491753287915,0.2781151117313651,0.5188372673827475,0.644567389870984,0.37916309087634087,0.688966055700447,0.9916154116703766,0.9155088858196071,0.9649943739683521,0.9825912157606707,0.9232056044536755,0.9095468725378181,0.9498330648708917,0.9534544114797088,0.9667011348747923,0.9918032127467105,0.9532069071917245,0.913981926409565,1
734-0,0.6937661062867352,0.7906909535112465,0.6756682941748176,0.633690874670686,0.5899554927981991,0.3240554942325523,-0.4850075534004375,0.49646236570435975,0.3113870830094118,0.9545413604282643,0.9833119473256393,0.9261185247408397,0.9920065479805276,0.9463560857102766,0.9094261712042793,0.9913877363592619,0.9961569942134247,0.9578683346048708,0.9781857165141291,0.9112618805080619,0.9740176315472158,1
733-0,0.22953915283628462,0.382383662729746,0.3810339589411364,0.49047221178613487,0.7718764539991629,0.4582826304746257,-0.21527751268005338,0.39563757634925156,0.12412632365522647,0.9884668943015645,0.9201438549068989,0.964275168967135,0.9220042655472268,0.9597113055610622,0.9002054723984498,0.9708747693521936,0.9804327743276477,0.952486501684539,0.9764465933137957,0.9177975118063918,0.9017592836564522,1
732-0,0.7514651984656899,0.5482054143584002,0.5225662536917847,0.6365260630448111,0.6720564296705083,0.37410268031237676,0.542053037882806,0.7311456660107467,0.3931415395510842,0.9115399975077167,0.9641485140363387,0.9545614328889797,0.9206506837991935,0.9096888937938628,0.9816992100892377,0.9649984495403378,0.975780439341626,0.913952943536562,0.9085669821440472,0.9446139583919879,0.9711921593706351,0
731-0,0.5061241597104893,0.536193592021662,0.42430262687002185,0.4337341221374251,0.7506575822495913,0.4192802740954366,-0.23289571280107896,0.48780742158557516,0.8225817374381763,0.9401018862565711,0.9652544865683594,0.988360951890605,0.9139543759886896,0.9174831780975505,0.910583272879505,0.958682342314864,0.9950498593739836,0.9344213300071822,0.9481705564277871,0.9451216213168728,0.9808740877349167,0
730-0,0.5902661526275564,0.46465650548306847,0.42415145743389593,0.7724188328553503,0.4640774767771896,0.4516707004447962,0.6942083378572521,0.8644285527047489,0.03696781560137413,0.9723779094861915,0.920497689637325,0.9674346648530241,0.9290449350574693,0.9654015696088394,0.9926230006316152,0.9413382043119608,0.9633568621549108,0.9933428699046718,0.9954065577393411,0.9904445137689377,0.9540987114710723,1
729-0,0.3558455902342159,0.5740194792538266,0.6231347095805451,0.5383652831207876,0.6289195658242456,0.6492239028472555,0.46338776041544016,0.3910412969096603,0.4194853581125805,0.9429771881367454,0.9456933283460452,0.9209536668695134,0.9593586669008136,0.9686578115414538,0.9681500563947429,0.960820685768056,0.9285867374871883,0.9264833743493636,0.9624427472730424,0.9917279570772908,0.9650475467182562,0
728-0,0.4730542741938009,0.35611147955415057,0.8676419385847776,0.5894656163156595,0.6215252040363044,0.30000616901643923,-0.6426987126870556,0.49633773413639326,0.29439636609792696,0.9432218133483371,0.9272233618412715,0.9147201180085206,0.9663385897946903,0.9533778926665977,0.9100105135446033,0.9132451409477403,0.9364633244311745,0.9550646544314161,0.973827618764747,0.9130252544443005,0.9308937074216453,0
727-0,0.3876582851299003,0.4923723152914854,0.39645709159257203,0.6446295900890371,0.6378639712034139,0.33526798182413586,-0.3539648936727352,0.7285625078395095,0.5733951729185975,0.9123432795412656,0.9855470611195706,0.9837780267981487,0.9243008234031072,0.9923054970530696,0.9886686488576968,0.9718672002165052,0.9340351518608133,0.9630693161312253,0.9825251446059846,0.9806977351933571,0.9527622223748732,0
726-0,0.278700722450141,0.44317337720740757,0.6746415223665309,0.5407434599494861,0.376400036529728,0.36953609562107453,0.28902918312449655,0.8323678785642026,0.48650307185795183,0.9104615877076371,0.9888617141443454,0.9715958664848254,0.9067026519948668,0.9667051070332295,0.937930097112094,0.994461781614382,0.986128734828871,0.9431297407097311,0.9767672582589828,0.9576439795028079,0.9144495128106831,0
725-0,0.5826086987409171,0.4585252775624916,0.7168037149242662,0.5494930165069247,0.6257959639277848,0.5225008163210614,0.008848679097935228,0.32945347119673035,0.7110933936040457,0.9563273418188334,0.9565237119402018,0.9048965968127575,0.9252514615284332,0.9604317679803854,0.9384137788357743,0.9479332829247922,0.9332597889948867,0.9300324223243732,0.9743993959557812,0.9503303564896808,0.9763808298932162,1
724-0,0.3415565580860482,0.7554372059478741,0.2523164635852234,0.5092228150906055,0.519704135266056,0.44221696672534794,-0.04705204344199444,0.4939963375779601,0.520516324454084,0.9736423766503525,0.9337784176934802,0.9190723041280047,0.9852661071176408,0.9939618318238264,0.9515116254483205,0.9060903094610889,0.9719416579569427,0.9268273300704796,0.9681863167039498,0.9340914299211094,0.9217841213838417,1
723-0,0.5319090760173762,0.6356771311632823,0.18486979367287515,0.6459983032537784,0.7042475115441771,0.64127116516616,0.8776742333546157,0.2597224024828668,0.6354979165042378,0.9739221741780012,0.9287785225350524,0.9845722199433018,0.9345437263596987,0.9986962024901339,0.9964407051839865,0.9162139293825461,0.9530825641897365,0.9944458990329544,0.9635265901058974,0.9157087651623557,0.9263166074643068,1
722-0,0.5752187120747443,0.36421920429464055,0.4998226072295228,0.6038970474990032,0.2711453900261334,0.4296816432163968,-0.20477970706956664,0.4162708863373285,0.5093563170686355,0.9035717481198047,0.9760589565306819,0.973811607219834,0.9261073455523101,0.9566276212179811,0.9640405003464897,0.9747064044146461,0.9859394104649748,0.9255215093243276,0.9981557731842292,0.9434376165203169,0.9896075431719193,0
721-0,0.903025403781325,0.2641533551782211,0.44122893847873845,0.647032154502214,0.4140742103373377,0.2733974009414527,0.1098162300109479,0.4068038457356624,0.5085759869449443,0.974368881491951,0.943372921376032,0.90027283357339,0.954334223699672,0.9322266887946641,0.984117084243202,0.9215376119071128,0.9977789040987141,0.9703117086627773,0.9968985436873113,0.9769668654284888,0.9447237872695882,1
720-0,0.696869685106594,0.5947885940230567,0.47431996147634053,0.37567015244049756,0.3521594771244473,0.5984024379834564,0.35030356368849147,0.5285440376847458,0.4190428901122836,0.9986533456701271,0.9024147717656917,0.9885580599242165,0.9383039021769994,0.9846490935071057,0.9681235577967033,0.9703835197186089,0.990655881096685,0.9953451626292522,0.9703348517225013,0.9871196375449556,0.90508311634903,1
719-0,0.5251124864428599,0.6797717519667377,0.49979729888537233,0.47673843304593644,0.6966938627303502,0.5783898515907012,0.3432061507163043,0.6704979616415594,0.541460579579539,0.9921893267226011,0.9391061147905598,0.9907170583257036,0.9794323475365833,0.9117993457634683,0.9166813476329225,0.9138485583364249,0.9202532087984372,0.9765660458941691,0.999280976956099,0.9974880003409654,0.9870502941399026,1
718-0,0.4155763333780786,0.5526884956518782,0.5303287174923526,0.4189630909653108,0.5872494704643455,0.5970874683495233,-0.07388059533365576,0.35954282987176445,0.42312275490147083,0.9403258516320205,0.9023667150941979,0.9589619897323038,0.9322724985803931,0.9104820119035275,0.9823886945597442,0.9500502873240105,0.9407494153581107,0.9208826830864212,0.9627162010162713,0.9975346712714387,0.910942367198832,0
717-0,0.5402347383851792,0.7053354726690777,0.2893034813892008,0.24999290393656737,0.42741671216254873,0.580721601947829,-0.02637098716514847,0.6611353893887514,0.4685982625970523,0.9960775080833112,0.9561017265492773,0.9652020475340206,0.9605895760358911,0.958317200049319,0.9043189589884779,0.9830629390938527,0.93205701065136,0.9352056756279756,0.9349251220342791,0.9745421603514048,0.9801771529927291,1
716-0,0.3298940455448047,0.573312107542044,0.2648218309810375,0.5558072127188363,0.15252201879633265,0.5231861129903752,-0.15999645809549506,0.8457384163559497,0.7515508238938489,0.9506361820261143,0.9877404495450492,0.9425195027244974,0.9038135708968537,0.9014466075884513,0.9141396831818261,0.9971748682132398,0.9303970068504479,0.9985149923756294,0.9622209686521106,0.9619142849034801,0.9906516135874469,1
715-0,0.3366838718285867,0.7528502180942238,0.5854434551904404,0.5047303440851568,0.2011838055018243,0.544255013134768,-0.1031147008833651,0.4341373044967154,0.6227527351656891,0.9673414649596092,0.9090545283990694,0.9805363546458095,0.9549137043376971,0.9429232232909924,0.9514545237387501,0.9360275604053377,0.9281186113261705,0.9080402869869355,0.9216016955480896,0.9909578284182972,0.9219306745082545,1
714-0,0.4782034961073948,0.1732782322240084,0.5451881783081887,0.6971112085045104,0.6598748042063283,0.4827710499516886,-0.6400377750421286,0.6159016174431384,0.645900756544843,0.9806634440925879,0.9262404547403891,0.909796207130293,0.9113484022015244,0.99208633563291,0.9859737339572072,0.9468563786661728,0.9605574205523959,0.9153143346134346,0.9746828104986259,0.9121382200939269,0.9065005055293298,1
713-0,0.32057965943440947,0.5416096422352736,0.7200971272606348,0.558185451928038,0.6538872549293943,0.42094121788104083,0.545260364206791,0.10044983419098513,0.5879988371428237,0.9182588634835623,0.9150076615324206,0.9179368410048074,0.9337249721190297,0.9615728428421844,0.9285955034250986,0.919349954499953,0.9763006085899051,0.9577032118326279,0.967464283362218,0.9041642472740319,0.9228814659829081,0
712-0,0.5014591328576743,0.6323929815828674,0.5202089756583241,0.5658433744323714,0.49668306978250004,0.29014864918703037,0.06517647372423829,0.5412312916632871,0.6790912617447395,0.9275706064557262,0.9556758310878025,0.9138519529405159,0.9061318789836534,0.9113083546030379,0.9965689954839426,0.9501367302793042,0.9596317611589348,0.9184203999255466,0.9156696093670255,0.9283320159945578,0.9963358048559914,0
711-0,0.7482203978068944,0.4956868698393903,0.2545094421488649,0.7178836486518883,0.46257007524942517,0.5628546827148125,0.37107526949994163,0.4581796565597366,0.3146955947148955,0.9209475837405826,0.9298149117142089,0.98756063192781,0.9012009291587884,0.924880179658842,0.9229596764208184,0.9855388852048977,0.9549416788928534,0.9674104253124908,0.9168053443340525,0.9144506931194575,0.9257523303211479,0
710-0,0.6324331962897551,0.13115672118977623,0.5104474084664904,0.61441750528897,0.4628173568755315,0.5027605738784807,-0.2664058729986374,0.40044934825106826,0.875695417387715,0.9113078850235858,0.9352090466999058,0.9639281310323022,0.9514205624113592,0.9479063946996112,0.9825731821105367,0.975473181274139,0.9501804589983345,0.9158512707064648,0.9341392697088093,0.9396360781385091,0.99538536879902,0
709-0,0.5780080003511967,0.6551176975764426,0.4817510011250198,0.4075507544268102,0.6128016476117475,0.5022253716058411,0.41483176243505926,0.3976057743393903,0.2845025852310448,0.9844273309855041,0.9628634266108649,0.925664275870623,0.9907289491242901,0.9918110139674523,0.9933970726973078,0.9974985912380536,0.9518040651481005,0.9696582621970693,0.9239720838741143,0.9988484014105334,0.9489514489397141,1
708-0,0.34146479486459796,0.43024505055744333,0.7056025834864272,0.39033161107694103,0.5719842393680943,0.48102391796523264,-0.5554136298341792,0.17028133599990825,0.46115755320951923,0.905875298896342,0.9458763935498908,0.9055034250314908,0.9272118199117599,0.9496473979174264,0.9772360267784478,0.968321615304176,0.9891725310197934,0.9071258731911017,0.9354006248075083,0.9339169023862632,0.9680033777510034,0
707-0,0.22571525354119215,0.6035262688243368,0.4569427942842101,0.40931535884859227,0.4729189684044394,0.3273696330029493,-0.24957381544182694,0.3192694622371509,0.4441112122454177,0.9394053547853144,0.9930314878625494,0.9644791347715488,0.9525726247938395,0.9000412350884468,0.9994586785890074,0.9659684467092584,0.9482767376065372,0.973345429366903,0.9831060398991578,0.9286916866552075,0.9964363656883832,0
706-0,0.5366389692946869,0.7385494928058629,0.5566398993241854,0.6038979555523487,0.6077669021640654,0.6530924710515735,0.3507557877759757,0.71839450995019,0.4702251522504066,0.9845943091695024,0.9997018799609906,0.9017241289834463,0.9506209047853255,0.9721798208836198,0.9642779431658604,0.999932163189227,0.9808550019802911,0.9808094970624307,0.9145030996727687,0.9068456053014086,0.9832226034090024,1
705-0,0.2426582388969516,0.40745071325797955,0.4239571296812662,0.23668483814651137,0.4980120876573036,0.6686776406281694,0.09142676450985888,0.3723343732915916,0.5566814183976873,0.9403019402349792,0.9236530469492391,0.9284246400965811,0.9823996948678828,0.9115843119649926,0.975258845457088,0.9569140593296233,0.9600403625384302,0.9925821195457212,0.9173945294273405,0.9008905737113684,0.9516154069157642,0
704-0,0.25341350676147506,0.4182065591369644,0.46670707817105284,0.5086167057653346,0.5738426147581445,0.6227641209332813,0.0921203389197035,0.42796707929693495,0.3861075646448236,0.9528340500509936,0.9222775482251295,0.9343987230457865,0.9303341804901383,0.9188436948336789,0.9706326868831571,0.9314662045790538,0.9484524242478657,0.910738629882568,0.9356274919142378,0.9635527671375502,0.9393495181902265,1
703-0,0.5652670942086011,0.8288397556246436,0.5116372202711535,0.44488356742849217,0.45906675911745204,0.5995323366491336,-0.21290288404460816,0.35229035109635903,0.6724456614758041,0.9102060227472515,0.9721421237065301,0.9766476282504275,0.9571518934357075,0.9469574520576725,0.9508724265883122,0.9030920006403222,0.9946087434676604,0.9260130570083237,0.9556051400301939,0.9422638903343628,0.9985596991481919,0
702-0,0.42916733679104446,0.5445221503976151,0.6319778791964775,0.6285961831551132,0.26340434881063046,0.47201004835132976,0.15737177855723625,0.3766390198333138,0.21219849116412104,0.9257983559633545,0.9652358581173284,0.9297589850424224,0.9520257431659634,0.9459262274667126,0.9915722658228103,0.9399739974558865,0.9185970031941664,0.9654707658307371,0.9151558264285831,0.9410657612172246,0.9108796926012616,0
701-0,0.48429391744849454,0.5175506982400897,0.3209873531311154,0.698381770518417,0.6142705916193981,0.6558593531512419,0.32470080893026904,0.45980367826388596,0.42202827780380736,0.9961649158300437,0.9631428794822507,0.9253065679917305,0.9335885997018023,0.9388821326179302,0.9909457151891082,0.9411060892605551,0.9643289462746323,0.9411344003643084,0.950872544695893,0.9549672556604969,0.9355612380642191,1
700-0,0.46369597836805765,0.7924662321896441,0.20427126476479268,0.4860903702167562,0.19458647030324294,0.24210888862026525,-0.08452489198072549,0.4596804957808697,0.3899471659544379,0.904066641346262,0.9007237642880789,0.9273896505086051,0.9701411550091676,0.9662254515185329,0.9777274196653022,0.9094798266278205,0.928700468024278,0.9031463910614485,0.9592898345571165,0.9356906324678242,0.9217159000131783,0
699-0,0.5352849157846129,0.758652828282292,0.7215242934115664,0.675205293594366,0.6183337637936376,0.5588238227250473,-0.015943814240450438,0.6550721914138677,0.8529874377449405,0.924203428455152,0.9765087718562075,0.9877621197965323,0.939146196003575,0.923064452150008,0.9782091308373612,0.9321806942121208,0.9701830932480984,0.9503063309749884,0.9654943048505871,0.9097765585503997,0.9267999088100486,0
698-0,0.6492796724234926,0.48030389098333526,0.5336893742535933,0.826369188007817,0.5937350123405879,0.297324041559746,-0.18379656829762564,0.5518037374550083,0.36080249452983193,0.9850918244444197,0.975466946714769,0.9620379379512104,0.9770374449818564,0.9331156982563871,0.9396565228639104,0.9490222966120865,0.9096607740500287,0.9362858312321966,0.930707579581768,0.9594716864658136,0.916533795931509,1
697-0,0.5213302368712663,0.7041389405079175,0.28271415852536297,0.5671181879555989,0.39678831854992935,0.12839937285736308,0.6120000664368042,0.31229602026071984,0.5480321071819664,0.9056014727374938,0.9102877749686337,0.9387243940050565,0.9274286557715884,0.9716909312847218,0.9035152856219193,0.9562861539925199,0.9825366875748844,0.931211790708121,0.9213839993022355,0.964864405712779,0.9896102376852098,0
